X,Y,Index_,event_unique_id,Division,occurrencedate,reporteddate,location_type,premises_type,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,cleared,mci_category,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
0,0,140389,GO-2018424430,NSA,2018/03/07 05:00:00+00,2018/03/07 05:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2018,March,7,66,Wednesday ,20,2018,March,7,66,Wednesday ,8,NO,Break and Enter,NSA,NSA,0,0,140846
-8876783.815,5417552.038,140737,GO-2018465126,NSA,2018/03/10 05:00:00+00,2018/03/10 05:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2018,March,10,69,Saturday  ,20,2018,March,10,69,Saturday  ,19,YES,Robbery,NSA,NSA,-79.74150575,43.68972984,140861
-8862884.307,5406070.484,140626,GO-2018465120,NSA,2018/03/09 05:00:00+00,2018/03/09 05:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2018,March,9,68,Friday    ,21,2018,March,9,68,Friday    ,21,YES,Robbery,NSA,NSA,-79.61664434,43.61510347,140926
-8864956.547,5410183.248,140627,GO-2018465123,NSA,2018/03/09 05:00:00+00,2018/03/09 05:00:00+00,Bar / Restaurant,Commercial,1610,210,Robbery - Business,2018,March,9,68,Friday    ,22,2018,March,9,68,Friday    ,22,YES,Robbery,NSA,NSA,-79.63525959,43.64184576,140927
-8803773.48,5440679.529,141764,GO-2018509050,NSA,2017/09/28 04:00:00+00,2018/03/20 04:00:00+00,Pharmacy,Other,1610,210,Robbery - Business,2018,March,20,79,Tuesday   ,21,2017,September,28,271,Thursday  ,21,YES,Robbery,NSA,NSA,-79.08564275,43.83976947,141209
0,0,141589,GO-2018495549,NSA,2018/03/18 04:00:00+00,2018/03/18 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2018,March,18,77,Sunday    ,21,2018,March,18,77,Sunday    ,21,NO,Robbery,NSA,NSA,0,0,141348
-8869365.566,5403390.748,141410,GO-2018484922,NSA,2018/03/17 04:00:00+00,2018/03/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,March,17,76,Saturday  ,5,2018,March,17,76,Saturday  ,3,NO,Assault,NSA,NSA,-79.67486648,43.59767271,141363
0,0,141414,GO-2018485222,NSA,2018/03/17 04:00:00+00,2018/03/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,March,17,76,Saturday  ,9,2018,March,17,76,Saturday  ,3,NO,Assault,NSA,NSA,0,0,141387
-8802591.526,5441502.381,141072,GO-2018490489,NSA,2018/03/13 04:00:00+00,2018/03/13 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,210,Robbery - Business,2018,March,13,72,Tuesday   ,0,2018,March,13,72,Tuesday   ,0,YES,Robbery,NSA,NSA,-79.07502508,43.84510079,141456
-8802591.526,5441502.381,141073,GO-2018490489,NSA,2018/03/13 04:00:00+00,2018/03/13 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2120,200,B&E,2018,March,13,72,Tuesday   ,0,2018,March,13,72,Tuesday   ,0,YES,Break and Enter,NSA,NSA,-79.07502508,43.84510079,141457
-8800115.69,5447635.542,141074,GO-2018490482,NSA,2018/03/13 04:00:00+00,2018/03/13 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1610,210,Robbery - Business,2018,March,13,72,Tuesday   ,0,2018,March,13,72,Tuesday   ,0,YES,Robbery,NSA,NSA,-79.05278426,43.88482299,141458
-8800115.69,5447635.542,141075,GO-2018490482,NSA,2018/03/13 04:00:00+00,2018/03/13 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,2120,200,B&E,2018,March,13,72,Tuesday   ,0,2018,March,13,72,Tuesday   ,0,YES,Break and Enter,NSA,NSA,-79.05278426,43.88482299,141459
-8869365.566,5403390.748,141481,GO-2018484922,NSA,2018/03/17 04:00:00+00,2018/03/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2018,March,17,76,Saturday  ,5,2018,March,17,76,Saturday  ,3,NO,Auto Theft,NSA,NSA,-79.67486648,43.59767271,141658
0,0,141154,GO-2018469948,NSA,2018/03/14 04:00:00+00,2018/03/14 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,150,Robbery - Purse Snatch,2018,March,14,73,Wednesday ,19,2018,March,14,73,Wednesday ,19,NO,Robbery,NSA,NSA,0,0,141726
0,0,141159,GO-2018471109,NSA,2018/03/14 04:00:00+00,2018/03/14 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,March,14,73,Wednesday ,23,2018,March,14,73,Wednesday ,23,YES,Assault,NSA,NSA,0,0,141731
0,0,141160,GO-2018471109,NSA,2018/03/14 04:00:00+00,2018/03/14 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,March,14,73,Wednesday ,23,2018,March,14,73,Wednesday ,23,YES,Assault,NSA,NSA,0,0,141732
0,0,141161,GO-2018471109,NSA,2018/03/14 04:00:00+00,2018/03/14 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1460,100,Assault Peace Officer,2018,March,14,73,Wednesday ,23,2018,March,14,73,Wednesday ,23,YES,Assault,NSA,NSA,0,0,141733
0,0,141850,GO-2018515280,NSA,2018/01/07 05:00:00+00,2018/03/21 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,March,21,80,Wednesday ,20,2018,January,7,7,Sunday    ,20,YES,Assault,NSA,NSA,0,0,141823
0,0,141900,GO-2018504380,NSA,2018/03/20 04:00:00+00,2018/03/22 04:00:00+00,Ttc Subway Train,Transit,1430,100,Assault,2018,March,22,81,Thursday  ,9,2018,March,20,79,Tuesday   ,9,NO,Assault,NSA,NSA,0,0,141873
-8825484.837,5439402.109,141384,GO-2018509055,NSA,2018/03/16 04:00:00+00,2018/03/16 04:00:00+00,Pharmacy,Other,1610,110,Robbery - Financial Institute,2018,March,16,75,Friday    ,18,2018,March,16,75,Friday    ,18,YES,Robbery,NSA,NSA,-79.28067919,43.83149202,141931
0,0,141700,GO-2018502852,NSA,2018/03/20 04:00:00+00,2018/03/20 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,March,20,79,Tuesday   ,1,2018,March,20,79,Tuesday   ,0,YES,Assault,NSA,NSA,0,0,142000
0,0,142011,GO-2018524918,NSA,2018/03/22 04:00:00+00,2018/03/23 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,March,23,82,Friday    ,9,2018,March,22,81,Thursday  ,18,YES,Assault,NSA,NSA,0,0,142011
0,0,142016,GO-2018525845,NSA,2018/03/23 04:00:00+00,2018/03/23 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,220,Robbery - Other,2018,March,23,82,Friday    ,14,2018,March,23,82,Friday    ,2,NO,Robbery,NSA,NSA,0,0,142016
0,0,142061,GO-2018529560,NSA,2018/03/23 04:00:00+00,2018/03/23 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,March,23,82,Friday    ,22,2018,March,23,82,Friday    ,20,NO,Assault,NSA,NSA,0,0,142061
-8863710.691,5408770.438,142515,GO-2018560033,NSA,2018/03/28 04:00:00+00,2018/03/28 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1430,100,Assault,2018,March,28,87,Wednesday ,15,2018,March,28,87,Wednesday ,15,YES,Assault,NSA,NSA,-79.62406788,43.63266063,142122
-8870382.635,5420761.57,142372,GO-2018553055,NSA,2017/11/06 05:00:00+00,2018/03/27 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,220,Robbery - Other,2018,March,27,86,Tuesday   ,15,2017,November,6,310,Monday    ,15,YES,Robbery,NSA,NSA,-79.68400297,43.71057417,142435
-8844983.861,5470050.042,142223,GO-2018543464,NSA,2017/12/17 05:00:00+00,2018/03/25 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,March,25,84,Sunday    ,1,2017,December,17,351,Sunday    ,0,YES,Assault,NSA,NSA,-79.4558419,44.02976823,142611
-8838951.696,5434862.332,142286,GO-2018546195,NSA,2018/03/26 04:00:00+00,2018/03/26 04:00:00+00,Ttc Bus,Transit,1430,100,Assault,2018,March,26,85,Monday    ,15,2018,March,26,85,Monday    ,15,YES,Assault,NSA,NSA,-79.40165404,43.80206582,142675
-8838951.696,5434862.332,142287,GO-2018546195,NSA,2018/03/26 04:00:00+00,2018/03/26 04:00:00+00,Ttc Bus,Transit,1430,100,Assault,2018,March,26,85,Monday    ,15,2018,March,26,85,Monday    ,15,YES,Assault,NSA,NSA,-79.40165404,43.80206582,142676
-8863893.27,5437393.673,142479,GO-2018559267,NSA,2018/02/20 05:00:00+00,2018/03/28 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,2018,March,28,87,Wednesday ,16,2018,February,20,51,Tuesday   ,14,NO,Theft Over,NSA,NSA,-79.62570801,43.81847541,142752
0,0,142486,GO-2018560826,NSA,2018/03/28 04:00:00+00,2018/03/28 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,March,28,87,Wednesday ,19,2018,March,28,87,Wednesday ,2,NO,Assault,NSA,NSA,0,0,142759
0,0,142864,GO-2018585962,NSA,2018/04/01 04:00:00+00,2018/04/01 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,April,1,91,Sunday    ,23,2018,April,1,91,Sunday    ,20,NO,Assault,NSA,NSA,0,0,142820
-8843818.165,5483822.94,142798,GO-2018581392,NSA,2018/03/27 04:00:00+00,2018/04/01 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,April,1,91,Sunday    ,1,2018,March,27,86,Tuesday   ,12,NO,Assault,NSA,NSA,-79.44537028,44.11865644,142998
0,0,143388,GO-2018622519,NSA,2018/04/07 04:00:00+00,2018/04/07 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,April,7,97,Saturday  ,11,2018,April,7,97,Saturday  ,11,NO,Assault,NSA,NSA,0,0,143157
0,0,143106,GO-2018603134,NSA,2018/04/04 04:00:00+00,2018/04/04 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,April,4,94,Wednesday ,14,2018,April,4,94,Wednesday ,14,YES,Assault,NSA,NSA,0,0,143187
0,0,143291,GO-2018614987,NSA,2018/04/03 04:00:00+00,2018/04/06 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2018,April,6,96,Friday    ,9,2018,April,3,93,Tuesday   ,19,NO,Break and Enter,NSA,NSA,0,0,143264
-8864353.323,5421932.837,143510,GO-2018629484,NSA,2018/04/05 04:00:00+00,2018/04/08 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,April,8,98,Sunday    ,15,2018,April,5,95,Thursday  ,12,NO,Assault,NSA,NSA,-79.62984074,43.71817917,143279
0,0,143752,GO-2018647178,NSA,2018/04/11 04:00:00+00,2018/04/11 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,110,Assault Bodily Harm,2018,April,11,101,Wednesday ,9,2018,April,11,101,Wednesday ,8,YES,Assault,NSA,NSA,0,0,143325
0,0,143763,GO-2018647365,NSA,2018/04/03 04:00:00+00,2018/04/11 04:00:00+00,Schools During Supervised Activity,Educational,1430,100,Assault,2018,April,11,101,Wednesday ,12,2018,April,3,93,Tuesday   ,15,NO,Assault,NSA,NSA,0,0,143336
0,0,143783,GO-2018649055,NSA,2017/01/01 05:00:00+00,2018/04/11 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2018,April,11,101,Wednesday ,15,2017,January,1,1,Sunday    ,7,YES,Assault,NSA,NSA,0,0,143356
0,0,143784,GO-2018649055,NSA,2017/01/01 05:00:00+00,2018/04/11 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,April,11,101,Wednesday ,15,2017,January,1,1,Sunday    ,7,YES,Assault,NSA,NSA,0,0,143357
0,0,143785,GO-2018649055,NSA,2017/01/01 05:00:00+00,2018/04/11 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1457,100,Pointing A Firearm,2018,April,11,101,Wednesday ,15,2017,January,1,1,Sunday    ,7,YES,Assault,NSA,NSA,0,0,143358
0,0,143117,GO-2018604503,NSA,2018/02/25 05:00:00+00,2018/04/04 04:00:00+00,Unknown,Other,1420,100,Assault With Weapon,2018,April,4,94,Wednesday ,16,2018,February,25,56,Sunday    ,0,NO,Assault,NSA,NSA,0,0,143500
0,0,143542,GO-2018631739,NSA,2018/04/09 04:00:00+00,2018/04/09 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2018,April,9,99,Monday    ,0,2018,April,9,99,Monday    ,0,YES,Break and Enter,NSA,NSA,0,0,143639
0,0,143092,GO-2018600539,NSA,2018/04/04 04:00:00+00,2018/04/04 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2018,April,4,94,Wednesday ,9,2018,April,4,94,Wednesday ,7,NO,Assault,NSA,NSA,0,0,143778
0,0,143142,GO-2018605917,NSA,2018/02/28 05:00:00+00,2018/04/04 04:00:00+00,Bar / Restaurant,Commercial,1610,180,Robbery - Swarming,2018,April,4,94,Wednesday ,22,2018,February,28,59,Wednesday ,22,NO,Robbery,NSA,NSA,0,0,143880
0,0,143165,GO-2018605348,NSA,2018/03/08 05:00:00+00,2018/04/04 04:00:00+00,Unknown,Other,2135,210,Theft Of Motor Vehicle,2018,April,4,94,Wednesday ,18,2018,March,8,67,Thursday  ,0,YES,Auto Theft,NSA,NSA,0,0,143904
0,0,143196,GO-2018609187,NSA,2018/04/03 04:00:00+00,2018/04/05 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2120,200,B&E,2018,April,5,95,Thursday  ,14,2018,April,3,93,Tuesday   ,10,NO,Break and Enter,NSA,NSA,0,0,143935
0,0,143843,GO-2018647974,NSA,2018/03/08 05:00:00+00,2018/04/11 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,2018,April,11,101,Wednesday ,11,2018,March,8,67,Thursday  ,12,YES,Theft Over,NSA,NSA,0,0,143943
0,0,144156,GO-2018672379,NSA,2018/04/15 04:00:00+00,2018/04/15 04:00:00+00,Bar / Restaurant,Commercial,1430,100,Assault,2018,April,15,105,Sunday    ,9,2018,April,15,105,Sunday    ,1,NO,Assault,NSA,NSA,0,0,144066
0,0,144305,GO-2018687326,NSA,2018/03/30 04:00:00+00,2018/04/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,April,17,107,Tuesday   ,16,2018,March,30,89,Friday    ,3,NO,Assault,NSA,NSA,0,0,144147
0,0,144707,GO-2018714800,NSA,2018/04/21 04:00:00+00,2018/04/21 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1610,220,Robbery - Other,2018,April,21,111,Saturday  ,18,2018,April,21,111,Saturday  ,18,YES,Robbery,NSA,NSA,0,0,144151
0,0,144451,GO-2018696690,NSA,2018/04/18 04:00:00+00,2018/04/19 04:00:00+00,Universities / Colleges,Educational,2120,200,B&E,2018,April,19,109,Thursday  ,0,2018,April,18,108,Wednesday ,23,YES,Break and Enter,NSA,NSA,0,0,144199
0,0,144463,GO-2018697908,NSA,2018/04/12 04:00:00+00,2018/04/19 04:00:00+00,Universities / Colleges,Educational,2120,200,B&E,2018,April,19,109,Thursday  ,8,2018,April,12,102,Thursday  ,8,NO,Break and Enter,NSA,NSA,0,0,144211
0,0,144710,GO-2018710770,NSA,2018/04/21 04:00:00+00,2018/04/21 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,April,21,111,Saturday  ,2,2018,April,21,111,Saturday  ,1,YES,Assault,NSA,NSA,0,0,144261
0,0,144847,GO-2018724872,NSA,2018/03/30 04:00:00+00,2018/04/23 04:00:00+00,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,2018,April,23,113,Monday    ,11,2018,March,30,89,Friday    ,16,YES,Theft Over,NSA,NSA,0,0,144393
0,0,144856,GO-2018725084,NSA,2018/04/22 04:00:00+00,2018/04/23 04:00:00+00,Unknown,Other,1430,100,Assault,2018,April,23,113,Monday    ,11,2018,April,22,112,Sunday    ,12,NO,Assault,NSA,NSA,0,0,144402
0,0,144877,GO-2018727294,NSA,2018/03/02 05:00:00+00,2018/04/23 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,April,23,113,Monday    ,18,2018,March,2,61,Friday    ,22,NO,Assault,NSA,NSA,0,0,144423
0,0,144881,GO-2018728241,NSA,2018/04/23 04:00:00+00,2018/04/23 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,April,23,113,Monday    ,18,2018,April,23,113,Monday    ,18,NO,Assault,NSA,NSA,0,0,144427
0,0,144739,GO-2018716570,NSA,2018/04/22 04:00:00+00,2018/04/22 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,April,22,112,Sunday    ,2,2018,April,22,112,Sunday    ,0,NO,Assault,NSA,NSA,0,0,144490
0,0,144227,GO-2018679967,NSA,2018/04/16 04:00:00+00,2018/04/16 04:00:00+00,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,1430,100,Assault,2018,April,16,106,Monday    ,16,2018,April,16,106,Monday    ,14,NO,Assault,NSA,NSA,0,0,144555
0,0,144356,GO-2018687684,NSA,2018/04/17 04:00:00+00,2018/04/17 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2018,April,17,107,Tuesday   ,17,2018,April,17,107,Tuesday   ,17,YES,Auto Theft,NSA,NSA,0,0,144756
0,0,144622,GO-2018708993,NSA,2018/04/20 04:00:00+00,2018/04/20 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,April,20,110,Friday    ,19,2018,April,20,110,Friday    ,19,YES,Assault,NSA,NSA,0,0,144922
0,0,144693,GO-2018713355,NSA,2018/04/21 04:00:00+00,2018/04/21 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,150,Robbery - Purse Snatch,2018,April,21,111,Saturday  ,13,2018,April,21,111,Saturday  ,12,NO,Robbery,NSA,NSA,0,0,144993
0,0,145007,GO-2018733103,NSA,2018/04/24 04:00:00+00,2018/04/24 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2135,210,Theft Of Motor Vehicle,2018,April,24,114,Tuesday   ,14,2018,April,24,114,Tuesday   ,13,NO,Auto Theft,NSA,NSA,0,0,145007
0,0,145065,GO-2018740083,NSA,2018/03/29 04:00:00+00,2018/04/25 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,April,25,115,Wednesday ,16,2018,March,29,88,Thursday  ,18,NO,Assault,NSA,NSA,0,0,145076
0,0,145703,GO-2018779455,NSA,2018/05/01 04:00:00+00,2018/05/01 04:00:00+00,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,1610,220,Robbery - Other,2018,May,1,121,Tuesday   ,13,2018,May,1,121,Tuesday   ,13,NO,Robbery,NSA,NSA,0,0,145126
0,0,145426,GO-2018761371,NSA,2018/04/26 04:00:00+00,2018/04/28 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,April,28,118,Saturday  ,19,2018,April,26,116,Thursday  ,19,NO,Assault,NSA,NSA,0,0,145178
0,0,145440,GO-2018761953,NSA,2018/04/24 04:00:00+00,2018/04/28 04:00:00+00,"Open Areas (Lakes, Parks, Rivers)",Outside,1457,100,Pointing A Firearm,2018,April,28,118,Saturday  ,22,2018,April,24,114,Tuesday   ,19,YES,Assault,NSA,NSA,0,0,145192
0,0,145610,GO-20187722456,NSA,2018/04/30 04:00:00+00,2018/04/30 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,April,30,120,Monday    ,16,2018,April,30,120,Monday    ,13,NO,Assault,NSA,NSA,0,0,145265
0,0,145339,GO-2018756584,NSA,2018/04/27 04:00:00+00,2018/04/27 04:00:00+00,Schools During Un-Supervised Activity,Educational,1410,100,Aggravated Assault,2018,April,27,117,Friday    ,21,2018,April,27,117,Friday    ,16,NO,Assault,NSA,NSA,0,0,145405
0,0,145340,GO-2018756584,NSA,2018/04/27 04:00:00+00,2018/04/27 04:00:00+00,Schools During Un-Supervised Activity,Educational,1410,100,Aggravated Assault,2018,April,27,117,Friday    ,21,2018,April,27,117,Friday    ,16,NO,Assault,NSA,NSA,0,0,145406
0,0,145956,GO-2018793818,NSA,2018/04/30 04:00:00+00,2018/05/03 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,2018,May,3,123,Thursday  ,13,2018,April,30,120,Monday    ,12,NO,Theft Over,NSA,NSA,0,0,145652
0,0,145993,GO-2018799974,NSA,2018/05/04 04:00:00+00,2018/05/04 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2018,May,4,124,Friday    ,12,2018,May,4,124,Friday    ,12,NO,Assault,NSA,NSA,0,0,145689
0,0,145551,GO-2018769079,NSA,2018/04/30 04:00:00+00,2018/04/30 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1420,100,Assault With Weapon,2018,April,30,120,Monday    ,0,2018,April,30,120,Monday    ,0,NO,Assault,NSA,NSA,0,0,145885
0,0,146903,GO-2018856680,NSA,2018/01/10 05:00:00+00,2018/05/12 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,May,12,132,Saturday  ,13,2018,January,10,10,Wednesday ,20,NO,Assault,NSA,NSA,0,0,146123
-8787133.303,5445680.68,146987,GO-2018863265,NSA,2018/05/12 04:00:00+00,2018/05/13 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,1430,100,Assault,2018,May,13,133,Sunday    ,15,2018,May,12,132,Saturday  ,10,YES,Assault,NSA,NSA,-78.9361615,43.87216495,146467
0,0,146609,GO-2018840779,NSA,2018/05/10 04:00:00+00,2018/05/10 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1430,100,Assault,2018,May,10,130,Thursday  ,2,2018,May,10,130,Thursday  ,2,YES,Assault,NSA,NSA,0,0,146482
-8775454.677,5489721.586,146331,GO-2018825136,NSA,2018/05/07 04:00:00+00,2018/05/07 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2018,May,7,127,Monday    ,20,2018,May,7,127,Monday    ,0,NO,Break and Enter,NSA,NSA,-78.83125061,44.15668458,146503
0,0,146385,GO-2018826689,NSA,2018/05/08 04:00:00+00,2018/05/08 04:00:00+00,"Apartment (Rooming House, Condo)",Apartment,1430,100,Assault,2018,May,8,128,Tuesday   ,5,2018,May,8,128,Tuesday   ,1,YES,Assault,NSA,NSA,0,0,146557
0,0,146198,GO-2018817125,NSA,2018/05/04 04:00:00+00,2018/05/06 04:00:00+00,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,1610,200,Robbery - Mugging,2018,May,6,126,Sunday    ,17,2018,May,4,124,Friday    ,11,YES,Robbery,NSA,NSA,0,0,146663
0,0,146547,GO-2018837924,NSA,2018/05/09 04:00:00+00,2018/05/09 04:00:00+00,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,1420,110,Assault Bodily Harm,2018,May,9,129,Wednesday ,16,2018,May,9,129,Wednesday ,16,NO,Assault,NSA,NSA,0,0,146804
0,0,146550,GO-2018837365,NSA,2018/05/09 04:00:00+00,2018/05/09 04:00:00+00,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2120,200,B&E,2018,May,9,129,Wednesday ,15,2018,May,9,129,Wednesday ,10,NO,Break and Enter,NSA,NSA,0,0,146807
0,0,146238,GO-2018818903,NSA,2018/05/06 04:00:00+00,2018/05/07 04:00:00+00,Schools During Un-Supervised Activity,Educational,1430,100,Assault,2018,May,7,127,Monday    ,0,2018,May,6,126,Sunday    ,21,YES,Assault,NSA,NSA,0,0,146938
